p	6	40
p	6	80
p	9	335
p	10	256
p	10	257
p	11	52
p	12	123
p	13	439
p	14	236
p	20	499
p	23	287
p	30	338
p	32	32
p	33	0
p	33	76
p	39	162
p	39	163
p	40	162
p	40	163
p	41	44
p	41	479
p	43	474
p	44	426
p	45	180
p	49	181
p	49	183
p	49	198
p	51	453
p	53	73
p	54	19
p	54	297
p	55	200
p	55	492
p	57	179
p	57	546
p	58	243
p	58	244
p	59	72
p	60	573
p	62	34
p	62	302
p	62	303
p	63	78
p	63	317
p	63	507
p	64	291
p	66	427
p	66	448
p	70	273
p	71	204
p	74	219
p	78	333
p	78	363
p	78	410
p	79	487
p	82	234
p	84	528
p	87	124
p	88	474
p	88	530
p	92	242
p	93	311
p	94	479
p	98	65
p	100	437
p	102	219
p	104	492
p	111	435
p	117	504
p	118	116
p	119	116
p	120	255
p	123	372
p	123	378
p	126	37
p	128	246
p	128	486
p	129	46
p	130	39
p	131	194
p	133	386
p	135	150
p	135	220
p	135	404
p	136	133
p	136	562
p	138	12
p	139	118
p	140	421
p	141	400
p	149	129
p	150	299
p	156	330
p	157	539
p	157	545
p	159	422
p	159	529
p	161	251
p	162	290
p	162	349
p	163	19
p	163	410
p	164	146
p	165	478
p	166	449
p	166	450
p	167	127
p	167	373
p	169	74
p	169	442
p	174	229
p	183	297
p	185	202
p	186	202
p	186	366
p	189	89
p	190	89
p	190	90
p	191	196
p	195	344
p	204	171
p	205	209
p	206	24
p	206	105
p	206	439
p	207	24
p	208	354
p	209	198
p	209	228
p	210	155
p	210	466
p	214	485
p	218	288
p	220	110
p	220	111
p	220	260
p	221	110
p	221	111
p	221	296
p	222	0
p	223	299
p	223	300
p	227	479
p	231	323
p	234	526
p	236	108
p	236	109
p	237	408
p	238	149
p	239	498
p	241	59
p	241	312
p	241	341
p	243	120
p	243	265
p	244	474
p	245	64
p	247	335
p	247	515
p	248	516
p	249	206
p	257	5
p	257	114
p	257	355
p	261	30
p	261	115
p	263	361
p	264	109
p	264	254
p	268	15
p	269	299
p	269	404
p	275	192
p	275	205
p	280	95
p	281	28
p	283	221
p	288	173
p	288	274
p	291	328
p	295	254
p	298	147
p	298	148
p	299	146
p	299	147
p	301	247
p	302	162
p	302	268
p	303	204
p	305	269
p	305	360
p	307	100
p	307	127
p	308	422
p	313	0
p	313	279
p	314	71
p	320	135
p	320	178
p	320	417
p	320	418
p	321	418
p	325	550
p	325	551
p	326	550
p	326	551
p	327	151
p	332	134
p	334	156
p	335	82
p	335	352
p	336	401
p	338	91
p	338	92
p	339	239
p	340	65
p	340	371
p	341	124
p	341	273
p	341	400
p	342	152
p	342	153
p	342	333
p	342	466
p	342	496
p	343	152
p	346	131
p	347	5
p	349	443
p	350	384
p	352	227
p	352	408
p	353	377
p	356	543
p	357	140
p	358	330
p	358	331
p	359	331
p	362	253
p	363	253
p	364	8
p	367	502
p	368	502
p	373	312
p	375	205
p	380	149
p	380	277
p	381	149
p	385	205
p	387	232
p	388	232
p	388	295
p	388	296
p	388	496
p	389	295
p	389	296
p	389	433
p	390	350
p	392	101
p	394	243
p	396	105
p	396	106
p	396	389
p	397	105
p	397	106
p	397	137
p	397	219
p	397	545
p	398	106
p	399	33
p	402	310
p	402	489
p	404	227
p	405	474
p	406	184
p	407	212
p	408	88
p	411	24
p	412	153
p	412	176
p	413	153
p	413	184
p	414	360
p	416	290
p	417	64
p	420	379
p	421	238
p	421	379
p	421	521
p	422	250
p	422	447
p	423	110
p	423	111
p	423	122
p	423	310
p	424	122
p	424	123
p	424	309
p	425	122
p	425	368
p	426	363
p	427	400
p	428	281
p	430	269
p	431	132
p	431	133
p	431	269
p	431	488
p	432	365
p	433	165
p	433	166
p	434	258
p	436	566
p	438	278
p	439	562
p	444	253
p	448	71
p	450	405
p	450	425
p	452	347
p	454	133
p	455	173
p	455	407
p	458	9
p	458	60
p	459	9
p	459	165
p	459	408
p	461	106
p	463	274
p	465	253
p	469	215
p	470	80
p	470	215
p	471	126
p	472	71
p	472	449
p	473	388
p	473	449
p	475	57
p	475	167
p	475	366
p	476	144
p	476	145
p	477	301
p	478	135
p	478	537
p	479	241
p	479	391
p	481	368
p	482	73
p	482	277
p	483	396
p	484	135
p	485	101
p	486	101
p	488	129
p	488	346
p	488	443
p	489	192
p	489	215
p	491	160
p	493	146
p	495	218
p	497	17
p	497	256
p	497	257
p	498	256
p	498	257
p	500	167
p	501	437
p	503	254
p	504	9
p	506	27
p	507	147
p	508	417
p	509	265
p	510	144
p	511	49
p	511	142
p	512	551
p	513	27
p	514	139
p	514	507
p	516	478
p	517	361
p	517	465
p	518	125
p	520	416
p	520	453
p	520	515
p	522	138
p	522	401
p	523	138
p	523	326
p	524	76
p	524	245
p	526	90
p	528	144
p	529	196
p	530	262
p	530	263
p	530	339
p	531	205
p	531	262
p	531	384
p	532	59
p	532	155
p	532	225
p	532	348
p	533	206
p	533	270
p	534	558
p	536	449
p	538	328
p	539	309
p	540	459
p	541	391
p	541	459
p	543	370
p	545	495
p	546	256
p	547	69
p	547	414
p	548	88
p	548	89
p	549	141
p	550	266
p	550	274
p	550	365
p	553	73
p	553	137
p	553	138
p	553	411
p	554	65
p	554	406
p	555	472
p	557	15
p	557	31
p	557	89
p	557	105
p	557	250
p	558	387
p	558	388
p	559	387
p	560	66
p	560	159
p	560	252
p	561	252
p	561	253
p	561	360
p	561	375
p	561	376
p	562	186
p	562	376
p	562	440
p	562	441
p	563	86
p	563	186
p	563	187
p	563	564
p	565	74
p	565	413
p	565	501
p	566	362
p	566	491
p	567	241
p	567	380
p	568	9
p	570	112
p	570	129
p	570	130
p	572	25
p	573	162
p	573	454
p	574	125
p	574	155
p	574	354
p	577	104
p	578	104
p	578	142
p	578	148
p	579	142
p	580	508
p	581	186
p	584	133
p	585	194
p	589	109
p	590	9
p	591	135
p	591	226
p	592	134
p	593	36
p	593	150
p	593	553
p	594	226
p	594	553
p	594	554
p	595	212
p	595	306
p	597	176
p	598	296
p	598	406
p	598	443
p	600	46
p	602	193
p	604	124
p	604	125
p	604	417
p	609	312
p	610	330
p	611	294
p	613	170
p	620	340
p	628	56
p	628	421
p	630	249
p	630	250
p	631	249
p	631	250
p	631	357
p	633	246
p	635	299
p	636	106
p	636	204
p	636	219
p	637	106
p	642	11
p	642	119
p	642	120
p	642	199
p	647	89
p	648	166
p	649	97
p	649	156
p	651	205
p	652	47
p	655	542
p	657	69
p	658	449
p	660	23
p	663	295
p	664	355
p	665	355
p	665	419
p	666	419
p	667	175
p	668	98
p	672	532
p	673	87
