run_number,nTrackPass,nAssociatedCluster,efficiency,efficiency_error,efficiency_lerr,efficiency_uerr,residuals_mean,residuals_errmean,residuals_sigma,residuals_errsigma,clusterSize_mean,clusterCharge_mean,seedCharge_mean,residuals_mean_mimosa0,residuals_errmean_mimosa0,residuals_sigma_mimosa0,residuals_errsigma_mimosa0,residuals_mean_mimosa1,residuals_errmean_mimosa1,residuals_sigma_mimosa1,residuals_errsigma_mimosa1,residuals_mean_mimosa2,residuals_errmean_mimosa2,residuals_sigma_mimosa2,residuals_errsigma_mimosa2,residuals_mean_mimosa3,residuals_errmean_mimosa3,residuals_sigma_mimosa3,residuals_errsigma_mimosa3,residuals_mean_mimosa4,residuals_errmean_mimosa4,residuals_sigma_mimosa4,residuals_errsigma_mimosa4,residuals_mean_mimosa5,residuals_errmean_mimosa5,residuals_sigma_mimosa5,residuals_errsigma_mimosa5,chip_id,frontend,geoid,threshold,hv_voltage,psub_voltage,temperature,type,elog_link_s_curve,elog_link_run,checked,by,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16
1454,345370,312106,0.9036859020760344,0.0005037789590152664,0.0005049521813670355,0.0005026057366634973,0.6449383702899674,0.02359360647246543,12.362568510059983,0.0189520267913581,1.08167850022796,1.4603852551433338,1.3702197055923069,0.0001044759584955747,1.8527441166067085e-06,0.004128550183051773,2.0006581070524092e-06,-6.373581934385929e-05,1.7610272761283738e-06,0.004030276262255899,1.840438328975136e-06,-0.00010362721281335879,2.4592236462494585e-06,0.005614847001515103,2.5765304117267036e-06,0.00012456009853606078,2.1653933155941212e-06,0.00519857343957722,2.125483184547451e-06,1.2303382906676244e-05,1.8250338256025997e-06,0.004116317011521721,1.944035885589673e-06,-8.044694372895267e-05,1.6333054114733408e-06,0.003831733724705532,1.6549398444059898e-06,W08R06,HVC,3,24.4,30,0,45.09,temp_scan,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/120,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/121,,,,,,
1455,215328,210376,0.9770025263783623,0.0003255598037172347,0.0003277928707924316,0.0003233267366420378,-0.016123159071626834,0.028251485462706307,12.226532650779497,0.022550073610662302,1.2306666702634608,7.924874662969162,6.895974647997507,0.00011324818587661516,2.3477355435326845e-06,0.004130429049379599,2.5362042920312397e-06,-4.978597655020393e-05,2.229497520061239e-06,0.0040305822161662225,2.3308325485932573e-06,-0.00016152358976794157,3.02811217619128e-06,0.005644848457276708,3.048943122809303e-06,0.00018718549246690282,2.741966235245845e-06,0.005195427973524992,2.6896011394760347e-06,1.6211853436719967e-05,2.3093094179141262e-06,0.004115115686197952,2.458383236437155e-06,-0.00011562575642738253,2.064785365305167e-06,0.0038258737317047624,2.0904272868234926e-06,W08R06,HVC,3,17.5,30,0,0.0,hv_scan,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/126,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/122,,,,,,
1456,196598,189876,0.9658084008992971,0.00041265105434040716,0.00041503713669299724,0.0004102649719878171,-0.22298188391761828,0.030192435278538918,12.246400524097439,0.024798958459630427,1.2131089133515018,8.029394307065756,7.043359054256452,0.00010958276376602802,2.4633475649338284e-06,0.00413305068040716,2.659998151401284e-06,-5.262366118119218e-05,2.338572289148967e-06,0.004032471239128236,2.4453187643028304e-06,-0.00014852932065975006,3.1805834138537973e-06,0.005653120170780929,3.2045287846096645e-06,0.00016125845057030828,2.877105277556402e-06,0.005197875004846536,2.8260883121296798e-06,2.222029223574648e-05,2.4245322604810266e-06,0.004119593611624582,2.5825570551059242e-06,-0.00010375116532543715,2.167975885929713e-06,0.003829678295975412,2.197278689561235e-06,W08R06,HVC,3,18.2,20,0,0.0,hv_scan,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/126,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/123,,,,,,
1457,197221,175417,0.8894438219053752,0.0007091014426043873,0.000711084879149948,0.0007071180060588267,0.19333361301555868,0.031158852481943375,12.287307808133711,0.024807782605603457,1.137649689047541,7.293207524912152,6.614579739489952,0.00013017470750412437,2.4539519694283605e-06,0.0041323786610715715,2.650519652466006e-06,-5.3286190510354804e-05,2.3249168078331755e-06,0.0040270965921356495,2.4294094997658836e-06,-0.00018161665643659137,3.1594252802920646e-06,0.005642325484857888,3.1760397800219666e-06,0.00019157832095666985,2.8655209619271284e-06,0.005196695083180011,2.8108934830111103e-06,2.2473483376580458e-05,2.4101539872980636e-06,0.004113537564768241,2.564756334843968e-06,-0.00012008575888415398,2.1575161100570416e-06,0.003826772716408886,2.182646592703303e-06,W08R06,HVC,3,20.2,10,0,0.0,hv_scan,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/126,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/124,,,,,,
1458,196348,154555,0.7871483284780084,0.0009268859385868633,0.0009283536663037273,0.0009254182108699993,-0.3176726440838148,0.032438083558520445,12.00579951456807,0.026193403274128002,1.0964678826429952,6.787866054009417,6.2897030187010605,0.00013519292153501907,2.458083802751183e-06,0.004128997820474935,2.652514801252748e-06,-7.337213486897974e-05,2.3348284707497773e-06,0.004030249837692057,2.439370831261987e-06,-0.0001648052476430412,3.1659085909929637e-06,0.005639316328184723,3.1805031944432327e-06,0.0001777606996171298,2.8748483526314724e-06,0.005197813551309663,2.8206612444767664e-06,2.6418673691823637e-05,2.417333778083925e-06,0.004113932564596094,2.5722996319477815e-06,-0.00011277066528068015,2.165546277370497e-06,0.0038284587601492177,2.1932250578643236e-06,W08R06,HVC,3,21.8,6,0,0.0,hv_scan,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/126,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/125,,,,,,
1459,335975,329140,0.9796562244214599,0.0002452031289232881,0.0002466407347715416,0.00024376552307503463,-0.35432775496851304,0.02260045938489081,12.235306663997005,0.018095600434107517,1.2367432664894735,8.106618369478658,7.027650226317658,6.002847016758443e-05,1.8785501075383086e-06,0.0041299406845156095,2.029216279391278e-06,-2.708474882725483e-05,1.78363781690754e-06,0.004028571835972671,1.8634320636738526e-06,-8.425587651481754e-05,2.4958337119005975e-06,0.005618375494150312,2.6160612072831553e-06,0.00011468349954161968,2.1929027507845438e-06,0.005193378516653084,2.1519435180702463e-06,2.3017730708033154e-05,1.8492743245424008e-06,0.00411479851053298,1.9686000747810763e-06,-9.195146876594398e-05,1.6525178406985245e-06,0.0038243557844580417,1.6724841482060977e-06,W08R06,HVC,3,18.6,30,0,0.0,0,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/127,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/128,,,,,,
1480,4534863,2590349,0.5712077740827011,0.00023266062318605396,0.00023267634582513352,0.0002326449005469744,-0.5625406608201929,0.007571598462401064,11.268113694420574,0.006470431978443436,1.0633606580663952,6.473566992161033,6.144654975624665,2.519470659885689e-05,1.840841630061907e-06,0.004238317760934856,2.057235434218315e-06,-3.993874983619158e-05,1.65886433410798e-06,0.004035293169266711,1.728404579159665e-06,-6.900165391020295e-07,2.357125774930149e-06,0.005660394584780358,2.52003565056301e-06,6.966368035037089e-05,2.054310341236456e-06,0.0052356717729652585,2.016869808182378e-06,5.369242684407242e-08,1.6948986775972559e-06,0.004089030305062066,1.7937874675212455e-06,-4.585738065159098e-05,1.7372793456460075e-06,0.004135358955807791,1.8695817732985271e-06,W08R06,DCC,5,31.9,0,6,32.27,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/148,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/153,,,,,,
1481,1383714,850844,0.6148987435264802,0.00041430821737148404,0.00041439139777432743,0.00041422503696864066,-0.22380607471348107,0.013412199831474077,11.398191758189785,0.011469185498488521,1.065798186404409,6.202272183783212,5.8767302524440375,5.7372844920582154e-05,3.0333957789710083e-06,0.004239084282732181,3.3921490749072147e-06,-5.0028795465685796e-05,2.7309113294342944e-06,0.004034370922710871,2.8430249936735666e-06,-4.8818526638848544e-05,3.885767635878109e-06,0.0056632156635964504,4.158265517230689e-06,0.00011093559734147919,3.390702272229254e-06,0.005242303409612008,3.329207831861687e-06,1.2111974782441024e-05,2.7927918951049102e-06,0.0040906240830368736,2.9546925463731126e-06,-7.399063889078851e-05,2.8610727580484326e-06,0.00413413103391448,3.078479214931951e-06,W08R06,DCC,5,26.4,0,6,30.105,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/154,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/155,,,,,,
1482,4328543,4310069,0.9957320511774979,3.146933620296055e-05,3.158438307382383e-05,3.1354289332097274e-05,-0.24704519654330193,0.006241251204666775,12.212665101271698,0.004977930580209566,1.206222691444444,6.296660164345052,5.4200751142725485,2.871198235476236e-05,1.7152214804153258e-06,0.004242043688351766,1.919538794492061e-06,-4.892450045525225e-05,1.5415752388386066e-06,0.004031912419500157,1.6044383220615828e-06,1.5839742765786643e-05,2.1929410301114778e-06,0.00566000387699847,2.3439184846507774e-06,5.052772263614224e-05,1.9126029180415647e-06,0.005237645569085633,1.877734954728867e-06,-1.7353242970478892e-06,1.576937399819892e-06,0.004089091298521901,1.669127934603382e-06,-3.293340733050222e-05,1.6163521718588526e-06,0.004135162971688873,1.7404316828093652e-06,W08R06,DCC,5,30.6,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/159,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/158,,,,,,
1483,3893536,3876760,0.9956913201778538,3.334409434146979e-05,3.347200758652136e-05,3.321618109641822e-05,-0.2819622500607317,0.0065614479908483085,12.19787885547478,0.005218734234301081,1.207198845098252,6.239749764210593,5.3651122570909076,2.506283064610628e-05,1.8065306000796158e-06,0.004239053501198863,2.0208145507253023e-06,-4.851060255473408e-05,1.6261407013172e-06,0.004033763751319521,1.6932654000330989e-06,2.596303384107533e-05,2.3140634119305287e-06,0.00566292846318763,2.47524822773106e-06,1.86468935696055e-05,2.017145268255145e-06,0.005238735773865239,1.9800562437015954e-06,-3.261995314520688e-06,1.6615507507835048e-06,0.004087559330733986,1.7583085033083274e-06,-8.594880327132445e-06,1.701940017495983e-06,0.0041315219730940975,1.82996039238938e-06,W08R06,DCC,5,30.6,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/159,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/158,,,,,,
1484,4091653,4073952,0.9956738755705824,3.258898457819681e-05,3.271068754184814e-05,3.2467281614545485e-05,-0.2707609710326252,0.006409696584374882,12.198925344627735,0.0051064167881689215,1.2071737027823501,6.212909132022584,5.343936726303578,2.214723750688144e-05,1.7652795708688966e-06,0.00424347886324301,1.975731390250102e-06,-4.399496249559707e-05,1.5856557048274641e-06,0.004032217028281786,1.6502684921816798e-06,4.080889675424796e-05,2.2550899594408043e-06,0.005658936548636343,2.4108440705047874e-06,-2.627989160212285e-05,1.9664592164011785e-06,0.005236396601934945,1.9295390303260317e-06,-3.2777234975814205e-07,1.621428475530571e-06,0.0040881801210833416,1.7158117476453452e-06,1.7333847567780898e-05,1.6618292744440304e-06,0.00413413043538521,1.7869531311831771e-06,W08R06,DCC,5,30.6,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/159,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/158,,,,,,
1485,3905155,3888178,0.995652669356274,3.3442039686637504e-05,3.356955958999652e-05,3.3314519783278485e-05,-0.1011480454999404,0.006563331637811485,12.202461039767092,0.005233127701286477,1.2063531023744538,6.17595604642804,5.312537543563423,2.1220131771936885e-06,1.807370419732021e-06,0.004243828628613861,2.023718710218703e-06,-3.06891057113591e-05,1.6231757310094837e-06,0.004032180213118471,1.6892095571483575e-06,6.278933789093534e-05,2.312443328288072e-06,0.00566518937040378,2.4743078850240387e-06,-5.6069822575668694e-05,2.0147210143622812e-06,0.005239095473230746,1.9781920081936603e-06,-6.247949951834799e-07,1.658911375455471e-06,0.0040867571538253395,1.7544089963064105e-06,3.2835485337952546e-05,1.701237241641234e-06,0.00413392913863639,1.83018509305338e-06,W08R06,DCC,5,30.6,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/160,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/161,,,,,,
1486,2428322,2413774,0.9940090317511434,4.975908529258888e-05,4.996354238784306e-05,4.9554628197334694e-05,-0.27190067592357214,0.008388081804211642,12.315219083803132,0.0066191734309670736,1.2366737503862073,7.663276937001239,6.637166812344388,5.7131737488492495e-05,2.287000916174969e-06,0.004238135928289168,2.555707575011717e-06,-9.282161724663648e-06,2.0573887933961356e-06,0.004031118979343742,2.1405635790060305e-06,-0.00011841456024936514,2.933277227970571e-06,0.005665465077955602,3.137682806724526e-06,0.0001890357668644644,2.553915165843346e-06,0.0052357884444755734,2.5054154850726474e-06,2.284613544519699e-05,2.10451863020923e-06,0.004088082508383932,2.2278720406047024e-06,-0.00012857609735721434,2.1567858360508043e-06,0.004131964182160854,2.3189025709235587e-06,W08R06,DCC,5,34.9,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/160,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/162,,,,,,
1487,2876486,2859633,0.9941411152357424,4.52016567616953e-05,4.537425434070208e-05,4.502905918268851e-05,0.3954187881617862,0.007713367553414986,12.335011402851778,0.0060722633755965205,1.235861515501557,7.652858093841352,6.631455267963014,0.00010261897746545779,2.1060448457102276e-06,0.00424227787289949,2.355263093779727e-06,-3.2973718619333755e-05,1.89268704826544e-06,0.004033545026033926,1.9710241221214267e-06,-0.00017636042401589775,2.6936896648103724e-06,0.005660357011418838,2.877545358396876e-06,0.00025807813458471893,2.3488573088346123e-06,0.005235031777113734,2.3029092946748536e-06,3.043192764436504e-05,1.9333705015277032e-06,0.004086655832254543,2.0446794467507976e-06,-0.00017156407781530783,1.983582339563987e-06,0.004131192908356592,2.130203040875923e-06,W08R06,DCC,5,37.0,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/160,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/163,,,,,,
1488,2624496,2603520,0.9920076083179399,5.5189308495573464e-05,5.53775867782047e-05,5.5001030212942226e-05,-0.03193872903445624,0.008123784448363928,12.429276583324857,0.006346418649311403,1.213980569303125,6.7334069997984285,5.879940001898902,9.823882776254644e-05,2.2030010300661067e-06,0.004241679089607168,2.464212073232438e-06,-1.8682690664708186e-05,1.981917222906386e-06,0.004035369546979505,2.0654171816386147e-06,-0.0001863660817270444,2.81532365120452e-06,0.005655881591929448,3.0065552996232916e-06,0.0002622975485574473,2.459203375425934e-06,0.0052370046796869595,2.4101809456673028e-06,3.1114368226424443e-05,2.0240603517475605e-06,0.004088049542626281,2.1417787252976704e-06,-0.00017109236691239976,2.076290301792052e-06,0.0041326408075623815,2.23163767455758e-06,W08R06,DCC,5,39.0,0,20,0.0,statistic,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/160,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/164,,,,,,
1492,1476429,1463856,0.9914841824429078,7.600993795386923e-05,7.634460189975822e-05,7.567527400798024e-05,0.22185489416279564,0.010828317192233563,12.364464298398056,0.008589009658890312,1.1669270784646677,4.2794294578590275,3.7398911944238553,8.035509790083615e-05,2.9363890870266657e-06,0.004241137171855816,3.2857829751455547e-06,2.7380686494008973e-05,2.6438458091029793e-06,0.004035780567530894,2.7550119489986582e-06,-0.0003065796940602929,3.577589362568114e-06,0.00576615840021812,3.550577915701139e-06,0.00044975359187163417,3.2855632611781073e-06,0.005233276209732934,3.213900002550958e-06,5.1328799538934856e-05,2.6994109567815063e-06,0.004087633851082431,2.8561892831286415e-06,-0.00031018875320709173,2.7832238484918792e-06,0.004136991144596917,2.9869167700982734e-06,W08R06,DCC,5,29.7,0,20,35.0,temp_scan,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/171,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/169,,,,,,
1493,1739482,992865,0.5707819914204344,0.00037581573153422365,0.00037585648877092037,0.00037577497429752693,0.08031761162084243,0.012290425216060512,11.26144163750344,0.010615661013625655,1.0603622933571009,3.5284549890398766,3.3576263956851964,8.332781825608753e-05,2.983651345560573e-06,0.004242782114990722,3.336390853543483e-06,1.1157735183402536e-05,2.6842314523469873e-06,0.0040365638184945585,2.7959317318427103e-06,-0.0002656959551369739,3.818113241892619e-06,0.005659344256470344,4.076828357358719e-06,0.00044005008358591064,3.3335400284661776e-06,0.005232615525119151,3.2589281163103835e-06,5.269072972927216e-05,2.7390554726937496e-06,0.004086808340553328,2.8953179093434275e-06,-0.000306788746759206,2.8178381339759222e-06,0.00413094560390126,3.021227739769504e-06,W08R06,DCC,5,,0,20,0.0,temp_scan,,https://elog.belle2.org/elog/VTX+Upgrade+Testbeam+2024/172,,,,,,
