p	0	146
p	5	466
p	17	338
p	32	462
p	33	251
p	34	298
p	36	18
p	38	285
p	39	132
p	46	286
p	50	344
p	58	235
p	60	326
p	62	452
p	69	517
p	71	508
p	71	530
p	72	270
p	80	144
p	80	173
p	81	371
p	81	501
p	82	146
p	86	43
p	91	4
p	93	335
p	96	126
p	100	128
p	100	557
p	101	398
p	108	560
p	109	172
p	111	214
p	116	452
p	118	68
p	124	336
p	129	259
p	129	299
p	140	209
p	143	167
p	146	92
p	149	453
p	151	261
p	159	434
p	163	23
p	165	231
p	167	423
p	176	108
p	187	195
p	192	551
p	196	70
p	199	298
p	202	19
p	203	42
p	212	8
p	217	405
p	217	556
p	219	170
p	224	502
p	235	471
p	236	43
p	239	569
p	240	21
p	247	81
p	249	478
p	251	545
p	262	33
p	267	90
p	268	67
p	278	443
p	281	513
p	286	108
p	286	328
p	291	397
p	294	461
p	296	334
p	301	129
p	315	518
p	322	146
p	329	196
p	342	492
p	357	568
p	361	466
p	364	71
p	366	89
p	376	533
p	395	75
p	399	114
p	399	296
p	401	29
p	405	396
p	413	478
p	416	30
p	424	349
p	437	1
p	446	78
p	452	77
p	458	16
p	458	48
p	463	288
p	477	147
p	485	10
p	490	280
p	500	8
p	505	296
p	508	461
p	515	289
p	515	432
p	518	284
p	531	171
p	541	300
p	542	282
p	548	538
p	553	265
p	553	549
p	558	409
p	559	345
p	561	214
p	572	263
p	609	462
p	609	553
p	611	213
p	611	307
p	621	254
p	629	322
p	635	257
p	671	519
p	677	137
p	699	83
p	709	146
p	724	48
p	752	23
p	752	366
p	772	2
p	778	396
p	783	132
p	784	231
p	785	160
p	786	408
p	789	415
p	791	493
p	792	440
p	794	337
p	795	143
p	795	234
p	799	504
p	803	79
p	805	299
p	807	356
p	809	294
p	813	550
p	816	165
p	831	370
p	839	152
p	841	30
p	847	295
p	856	145
p	865	245
p	878	341
p	885	472
p	888	534
p	892	571
p	897	514
p	899	57
p	904	325
p	905	205
p	918	242
p	922	56
p	935	401
p	937	574
p	938	477
p	942	273
p	948	457
p	952	263
p	954	188
p	956	315
p	956	471
p	957	489
p	958	518
p	965	43
p	967	277
p	967	366
p	970	364
p	975	367
p	981	357
p	987	336
p	999	414
p	1005	522
p	1006	225
p	1011	297
p	1013	135
p	1015	545
p	1023	6
p	1024	275
p	1026	34
p	1029	368
p	1030	101
p	1034	140
p	1036	420
p	1046	295
p	1051	294
p	1055	568
p	1060	305
p	1065	22
p	1067	137
p	1075	190
p	1083	50
p	1089	438
p	1090	496
p	1093	410
p	1097	198
p	1102	277
p	1106	165
p	1108	199
p	1109	25
p	1116	274
p	1118	399
p	1122	376
p	1122	397
p	1123	27
p	1125	107
p	1134	530
p	1138	574
p	1140	306
p	1140	339
p	1140	571
p	1143	504
p	1148	510
