p	0	0
p	0	3
p	0	8
p	0	14
p	0	17
p	0	22
p	0	33
p	0	40
p	0	45
p	0	50
p	0	51
p	0	52
p	0	56
p	0	68
p	0	87
p	0	88
p	0	89
p	0	94
p	0	97
p	0	98
p	0	110
p	0	111
p	0	115
p	0	117
p	0	119
p	0	126
p	0	131
p	0	132
p	0	142
p	0	143
p	0	147
p	0	148
p	0	152
p	0	153
p	0	155
p	0	158
p	0	159
p	0	167
p	0	172
p	0	176
p	0	178
p	0	179
p	0	187
p	0	217
p	0	220
p	0	229
p	0	234
p	0	241
p	0	259
p	0	260
p	0	266
p	0	271
p	0	272
p	0	274
p	0	276
p	0	289
p	0	290
p	0	295
p	0	296
p	0	300
p	0	301
p	0	315
p	0	324
p	0	327
p	0	338
p	0	343
p	0	346
p	0	356
p	0	357
p	0	363
p	0	364
p	0	371
p	0	378
p	0	383
p	0	386
p	0	387
p	0	389
p	0	390
p	0	391
p	0	398
p	0	405
p	0	406
p	0	407
p	0	410
p	0	415
p	0	418
p	0	430
p	0	435
p	0	438
p	0	439
p	0	441
p	0	450
p	0	457
p	0	460
p	0	463
p	0	470
p	0	475
p	0	476
p	0	479
p	0	480
p	0	482
p	0	483
p	0	486
p	0	487
p	0	491
p	0	492
p	0	498
p	0	504
p	0	515
p	0	516
p	0	518
p	0	519
p	0	520
p	0	522
p	0	526
p	0	537
p	0	538
p	0	543
p	0	546
p	0	549
p	0	552
p	0	553
p	0	557
p	0	558
p	0	567
p	0	569
p	0	571
p	0	575
p	1	575
p	2	575
p	3	575
p	4	575
p	5	575
p	6	575
p	7	398
p	7	575
p	8	575
p	9	575
p	10	565
p	10	575
p	11	575
p	12	575
p	13	575
p	14	575
p	15	575
p	16	575
p	17	575
p	18	575
p	19	339
p	19	448
p	19	575
p	20	575
p	21	575
p	22	575
p	23	575
p	24	575
p	25	484
p	26	575
p	27	575
p	28	575
p	29	407
p	29	575
p	30	575
p	31	575
p	32	575
p	33	83
p	33	575
p	34	575
p	35	107
p	35	575
p	36	575
p	37	575
p	38	575
p	39	575
p	40	575
p	41	241
p	43	575
p	44	575
p	45	257
p	45	575
p	46	575
p	47	575
p	48	575
p	49	575
p	50	59
p	50	575
p	51	575
p	52	198
p	52	575
p	53	575
p	54	575
p	55	575
p	56	575
p	57	575
p	58	575
p	59	575
p	60	575
p	61	575
p	62	575
p	63	575
p	64	575
p	65	575
p	66	83
p	66	575
p	67	575
p	68	355
p	68	575
p	69	509
p	69	575
p	70	575
p	71	575
p	72	575
p	73	575
p	74	575
p	75	45
p	75	575
p	77	575
p	78	575
p	79	380
p	79	575
p	80	339
p	80	575
p	81	575
p	82	575
p	85	575
p	86	575
p	87	575
p	88	575
p	89	575
p	90	575
p	91	110
p	91	575
p	92	570
