p	0	146
p	5	466
p	7	410
p	9	14
p	15	56
p	16	210
p	17	338
p	19	261
p	21	36
p	22	305
p	22	545
p	27	0
p	32	462
p	33	251
p	33	389
p	36	18
p	38	285
p	39	132
p	39	466
p	40	292
p	46	286
p	50	344
p	51	441
p	57	292
p	58	235
p	59	114
p	59	543
p	60	273
p	60	326
p	61	294
p	61	381
p	62	452
p	69	517
p	70	88
p	71	508
p	71	530
p	72	270
p	79	243
p	80	144
p	80	173
p	81	371
p	81	501
p	82	146
p	83	326
p	83	327
p	84	326
p	86	43
p	91	4
p	91	374
p	93	335
p	96	126
p	100	128
p	100	557
p	101	398
p	103	80
p	103	241
p	104	570
p	105	289
p	108	560
p	109	172
p	110	491
p	111	214
p	111	484
p	113	133
p	116	452
p	118	68
p	124	128
p	124	336
p	125	43
p	125	132
p	125	133
p	129	259
p	129	299
p	136	525
p	138	324
p	140	209
p	143	95
p	143	167
p	144	95
p	146	92
p	147	147
p	149	453
p	151	261
p	154	67
p	155	67
p	157	286
p	159	186
p	159	434
p	163	23
p	163	491
p	165	231
p	165	280
p	167	293
p	167	423
p	170	343
p	170	344
p	173	229
p	174	103
p	174	433
p	176	108
p	177	214
p	179	506
p	179	507
p	182	346
p	185	100
p	187	195
p	187	560
p	190	464
p	192	358
p	192	551
p	194	123
p	194	550
p	196	70
p	199	298
p	199	416
p	201	94
p	202	19
p	203	42
p	203	405
p	203	406
p	203	415
p	205	178
p	205	179
p	206	311
p	206	312
p	206	313
p	206	314
p	207	224
p	207	312
p	207	313
p	208	119
p	212	8
p	213	198
p	214	115
p	217	405
p	217	556
p	219	170
p	219	235
p	224	336
p	224	502
p	225	336
p	225	361
p	225	499
p	233	124
p	235	471
p	236	43
p	239	569
p	240	21
p	241	278
p	245	211
p	247	81
p	248	307
p	249	146
p	249	478
p	250	146
p	251	545
p	253	203
p	253	518
p	254	518
p	255	311
p	259	197
p	259	198
p	260	198
p	260	206
p	262	33
p	262	138
p	265	148
p	265	149
p	266	149
p	267	90
p	268	67
p	270	134
p	275	436
p	277	420
p	278	264
p	278	420
p	278	443
p	279	28
p	279	234
p	281	513
p	282	483
p	283	506
p	286	108
p	286	328
p	290	405
p	291	397
p	294	461
p	296	220
p	296	334
p	300	158
p	300	467
p	300	468
p	301	129
p	303	101
p	304	101
p	315	518
p	318	29
p	319	144
p	320	491
p	322	146
p	324	186
p	326	136
p	329	196
p	334	157
p	334	541
p	339	128
p	341	538
p	341	539
p	342	492
p	350	335
p	353	187
p	354	517
p	355	128
p	357	568
p	359	135
p	361	443
p	361	466
p	363	231
p	364	71
p	364	214
p	365	214
p	366	89
p	372	98
p	372	318
p	373	318
p	373	319
p	374	127
p	376	533
