p	5	564
p	7	198
p	7	351
p	8	153
p	8	459
p	10	322
p	11	415
p	12	242
p	12	536
p	13	240
p	15	393
p	18	459
p	19	190
p	19	195
p	21	542
p	26	464
p	26	490
p	28	515
p	29	362
p	29	531
p	30	450
p	31	52
p	32	18
p	32	306
p	35	195
p	35	228
p	36	101
p	36	202
p	37	32
p	37	305
p	38	47
p	38	99
p	38	269
p	40	67
p	41	76
p	43	196
p	44	162
p	45	523
p	46	277
p	46	302
p	50	88
p	50	247
p	52	78
p	55	44
p	57	411
p	58	209
p	60	186
p	60	375
p	62	416
p	65	553
p	67	351
p	68	76
p	68	205
p	69	478
p	70	62
p	70	184
p	71	279
p	71	573
p	72	60
p	74	174
p	75	345
p	75	438
p	76	336
p	77	312
p	79	267
p	81	1
p	81	528
p	84	11
p	85	431
p	88	337
p	89	451
p	90	166
p	90	425
p	91	95
p	93	208
p	93	244
p	95	181
p	96	124
p	97	344
p	97	514
p	101	80
p	101	538
p	102	42
p	102	268
p	103	368
p	104	254
p	104	307
p	104	464
p	105	34
p	105	102
p	105	176
p	105	182
p	105	254
p	105	255
p	106	240
p	106	318
p	108	24
p	108	390
p	109	1
p	109	51
p	110	402
p	113	345
p	115	179
p	120	528
p	121	169
p	123	277
p	125	176
p	128	61
p	131	77
p	132	184
p	133	181
p	137	133
p	138	258
p	139	478
p	140	29
p	141	128
p	143	328
p	144	336
p	145	573
p	146	552
p	147	5
p	147	271
p	148	544
p	149	83
p	149	544
p	150	33
p	150	139
p	150	338
p	152	52
p	152	323
p	152	543
p	153	209
p	153	487
p	154	86
p	159	140
p	159	208
p	162	225
p	162	226
p	163	72
p	163	130
p	163	225
p	164	193
p	164	246
p	167	184
p	168	547
p	169	489
p	170	152
p	170	264
p	172	162
p	172	567
p	173	146
p	174	319
p	175	318
p	175	319
p	176	340
p	177	207
p	178	393
p	179	6
p	180	18
p	181	111
p	181	333
p	182	33
p	182	273
p	183	468
p	185	0
p	186	249
p	187	153
p	188	263
p	190	283
p	190	315
p	191	441
p	192	7
p	192	289
p	194	513
p	197	230
p	197	379
p	198	101
p	198	123
p	198	438
p	199	54
p	199	557
p	200	166
p	201	517
p	203	198
p	203	298
p	203	299
p	206	244
p	206	262
p	207	178
p	207	328
p	208	119
p	208	572
p	209	6
p	209	178
p	210	112
p	210	340
p	211	308
p	211	414
p	212	304
p	213	50
p	213	232
p	213	233
p	214	232
p	214	233
p	216	198
